id,camera_path,device,viewport,timestep,quad_tess,geo_quad,stpa,quad_inst,poly_tess,umap_x,umap_y,seq
144,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,9,881.5233,427.1314,425.3147,899.4747,411.0085,-6.9211826,1.5845164,14
145,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,19,769.2781,357.3573,355.8212,821.1259,409.9033,-6.872455,2.0637543,14
146,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,29,631.8876,287.4488,288.9038,686.3606,382.8601,-6.734925,1.9794437,14
147,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,39,485.5689,220.2876,220.1402,521.8553,341.9879,-6.5712695,2.1844943,14
148,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,49,326.3537,147.852,148.8396,343.8884,265.3646,-6.3383083,1.671276,14
149,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,59,261.1621,115.4105,116.1591,268.6497,219.7802,-5.5666513,1.6880049,14
150,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,69,795.0137,398.6732,399.0805,668.5565,369.6694,-5.0353303,1.878763,14
151,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,79,569.3464,274.484,6.164,499.301,312.7502,-3.5908432,1.8115165,14
152,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,89,675.7487,352.9777,355.4873,561.4193,327.4566,-4.590389,1.5056447,14
153,diagonal_x,Radeon (TM) RX 480 Graphics,2048 2048,99,1792.3717,1788.269,8.0907,1002.9688,412.9365,-4.2546024,0.9075008,14
154,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,0,1822.1574,1098.1288,1106.3905,1031.183,417.9623,-6.372627,-0.3310451,15
155,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,9,1772.0442,1018.164,998.8813,1031.268,418.0602,-6.4419026,-0.11987797,15
156,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,19,1716.5614,927.8504,920.6747,1030.2481,418.0462,-5.7107773,0.03726497,15
157,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,29,1672.6883,894.5824,892.9847,1028.468,418.0882,-5.6279273,0.34480783,15
158,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,39,1514.9679,793.1472,793.9533,1028.6373,417.8366,-5.452573,0.29322442,15
159,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,49,1428.245,755.287,751.3374,1028.2142,417.9484,-5.3943386,0.36228785,15
160,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,59,1314.5441,634.8723,640.5986,1007.6582,419.2239,-4.698445,0.94357616,15
161,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,69,1763.0465,1232.8632,1228.9844,1039.501,419.5194,-4.4960766,0.7515647,15
162,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,79,1652.7833,1151.1189,106.5516,1039.4146,419.3224,-4.1410737,0.4807459,15
163,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,89,1753.8936,1336.3267,1335.1848,1040.3662,419.5616,-4.8499584,0.45649764,15
164,diagonal_x,Radeon (TM) RX 480 Graphics,512 512,99,1918.6493,1913.6558,122.1192,1040.886,419.618,-4.237755,0.7473187,15
165,diagonal_x,Radeon Vega Frontier Edition,1024 1024,0,5365.6704,2586.2047,2506.4981,6161.5813,1836.2337,-0.065797046,-2.9326787,16
166,diagonal_x,Radeon Vega Frontier Edition,1024 1024,9,5421.6998,2490.7779,2489.8538,6111.3488,1836.9859,0.12562808,-2.9192638,16
167,diagonal_x,Radeon Vega Frontier Edition,1024 1024,19,5302.4237,2178.1225,2226.988,6100.3136,1838.9858,0.25766966,-3.4649332,16
168,diagonal_x,Radeon Vega Frontier Edition,1024 1024,29,5485.5839,2144.9009,2143.5354,6255.7866,1832.7438,0.13989064,-3.2617846,16
169,diagonal_x,Radeon Vega Frontier Edition,1024 1024,39,5238.6465,1964.4937,1972.5305,5890.0446,1833.9908,0.56856006,-3.2335782,16
170,diagonal_x,Radeon Vega Frontier Edition,1024 1024,49,4462.8114,1688.767,1697.6862,5069.4772,1817.4482,0.45226422,-2.4681845,16
171,diagonal_x,Radeon Vega Frontier Edition,1024 1024,59,4123.3883,1413.1679,1423.449,4557.7397,1783.5899,0.78302366,-1.3428799,16
172,diagonal_x,Radeon Vega Frontier Edition,1024 1024,69,6136.3622,3468.6572,3494.6951,7614.2325,1849.5673,0.6299066,-2.061077,16
173,diagonal_x,Radeon Vega Frontier Edition,1024 1024,79,5541.8856,2761.302,112.5291,6650.2627,1849.8205,1.3027638,-0.7416101,16
174,diagonal_x,Radeon Vega Frontier Edition,1024 1024,89,5713.0778,3710.8368,3698.6352,7273.7324,1847.0393,1.2587866,-1.3022177,16
175,diagonal_x,Radeon Vega Frontier Edition,1024 1024,99,6562.9717,8297.4469,129.5921,9090.9091,1857.2033,3.3922877,0.00062817376,16
176,diagonal_x,Radeon Vega Frontier Edition,2048 2048,0,5210.3415,1896.8673,1889.17,5791.4946,1829.0196,-0.15614071,-2.6412067,17
177,diagonal_x,Radeon Vega Frontier Edition,2048 2048,9,4741.831,1710.1589,1717.5579,5528.2521,1828.0299,0.29468307,-2.5045278,17
178,diagonal_x,Radeon Vega Frontier Edition,2048 2048,19,4577.8323,1517.7063,1525.0784,4932.4014,1819.8991,0.45659876,-2.5795152,17
